id,company_rating,company_location,total_fleet_count,iata_approved
37513,"",Malta,1.0,false
15965,"",Russian Federation,1.0,true
19041,1.0,Indonesia,4.0,true
1004,"",Holy See (Vatican City State),2.0,true
35809,"","",1.0,false
38590,"","",1.0,false
16049,"","",1.0,false
26321,1.0,Faroe Islands,2.0,true
15647,1.0,Bosnia and Herzegovina,2.0,true
27162,1.0,Isle of Man,1.0,false
18704,"","",1.0,true
34714,1.0,"",2.0,true
44466,"","",1.0,true
8438,0.62,Nicaragua,9.0,true
39050,1.0,"",1.0,true
12492,"","",1.0,true
36299,1.0,Rwanda,13.0,true
29078,0.0,Tonga,1.0,false
47220,"","",1.0,false
48746,1.0,Uganda,5.0,false
5427,"",Monaco,1.0,false
29154,"",El Salvador,1.0,false
25421,0.67,Svalbard & Jan Mayen Islands,2.0,false
8076,"",Lithuania,1.0,false
36036,"",Ghana,1.0,true
21496,0.0,Turkmenistan,1.0,true
44317,0.0,"",1.0,true
30136,"",Brazil,1.0,false
13694,"",Gibraltar,1.0,false
34605,"",Chile,1.0,false
6351,"","",2.0,false
13637,0.6,"",5.0,true
14490,1.0,Denmark,1.0,true
21615,1.0,Montserrat,4.0,false
42465,"",Zimbabwe,1.0,false
28566,0.78,Slovakia (Slovak Republic),79.0,true
36137,"",Lebanon,1.0,true
12320,1.0,Bosnia and Herzegovina,20.0,false
36262,"",Andorra,1.0,true
39396,1.0,Zimbabwe,1.0,true
33617,"",Canada,1.0,false
18180,"","",1.0,true
18885,0.7,El Salvador,7.0,true
8219,"",Micronesia,1.0,true
26279,"",Lebanon,1.0,true
25437,1.0,"",1.0,true
32224,"","",1.0,false
38962,1.0,Gibraltar,2.0,true
27759,0.0,Monaco,1.0,true
3182,"","",1.0,false
27253,"",French Guiana,1.0,false
25609,0.0,"",1.0,false
23008,1.0,Russian Federation,1.0,true
3965,"",Canada,1.0,true
38482,1.0,Jersey,1.0,false
3669,0.8,Guinea,2.0,false
24775,0.97,Montserrat,44.0,false
23747,1.0,Niger,4.0,true
40189,1.0,Marshall Islands,1.0,false
20590,"","",1.0,false
29338,1.0,"",2.0,true
6624,"",Russian Federation,1.0,true
39625,1.0,Zimbabwe,1.0,true
14617,1.0,"",1.0,true
14934,"",Anguilla,1.0,false
26892,1.0,Togo,12.0,true
46614,1.0,"",1.0,true
47297,"","",1.0,true
35759,1.0,"",1.0,true
37230,"","",1.0,true
48334,1.0,Guinea,12.0,false
1546,"","",2.0,false
14833,"","",1.0,false
37287,"",Maldives,1.0,true
35300,"","",1.0,true
28335,"","",1.0,true
48334,1.0,Guinea,12.0,false
39952,1.0,Tonga,21.0,false
12116,"",Uganda,1.0,false
26504,"",Niue,1.0,false
30695,"",Guinea,1.0,false
48334,1.0,Guinea,12.0,false
35231,"","",1.0,false
45902,"",Sao Tome and Principe,5.0,true
48207,"",Faroe Islands,1.0,false
30995,"","",7.0,false
17959,"",Lebanon,1.0,true
27380,"",Peru,1.0,false
21864,1.0,Micronesia,1.0,true
18282,"",Niue,1.0,false
42773,"","",1.0,false
27772,1.0,Chad,2.0,true
29866,1.0,Isle of Man,2.0,false
26146,"","",2.0,true
26621,0.25,"",1.0,true
14566,1.0,Korea,4.0,true
36836,"",Tanzania,1.0,false
24539,1.0,"",1.0,true
29702,"","",1.0,true
18140,"",Bosnia and Herzegovina,2.0,false
4367,"","",1.0,true
29692,"",Faroe Islands,1.0,false
1953,"","",1.0,false
9558,"",Maldives,1.0,false
19778,"",Russian Federation,1.0,true
31295,"",Lebanon,1.0,true
47451,1.0,Turkmenistan,1.0,true
8206,"",Maldives,1.0,true
6001,"","",1.0,false
39742,0.97,"",2.0,false
9226,"",Mauritania,5.0,false
41008,1.0,Venezuela,6.0,false
23037,"",Lebanon,1.0,true
30560,"","",1.0,false
31072,1.0,Montserrat,6.0,true
3279,"",Uzbekistan,1.0,true
29647,1.0,Peru,1305.0,false
20739,"","",1.0,false
29647,1.0,Peru,1305.0,false
44510,"","",1.0,false
29647,1.0,Peru,1305.0,false
49082,"",Pakistan,1.0,false
23843,1.0,Isle of Man,3.0,true
29647,1.0,Peru,1305.0,false
1369,1.0,Russian Federation,1.0,true
29647,1.0,Peru,1305.0,false
2417,"",Cocos (Keeling) Islands,1.0,false
29647,1.0,Peru,1305.0,false
980,"",Djibouti,4.0,false
25163,"",Afghanistan,1.0,true
37922,0.5,"",1.0,true
15602,"",Uzbekistan,2.0,true
13084,"","",1.0,true
42290,"","",1.0,false
2982,"","",1.0,true
48660,1.0,Nicaragua,2.0,true
25903,"",China,1.0,false
48504,"",Netherlands,5.0,false
24647,"",Guinea,2.0,true
39693,1.0,Guinea,3.0,false
48214,1.0,Canada,1.0,false
11320,"",Guinea,1.0,true
40440,"",Portugal,1.0,true
38793,1.0,Svalbard & Jan Mayen Islands,2.0,false
37370,"",Russian Federation,1.0,true
41118,"","",1.0,false
34272,"",Papua New Guinea,1.0,true
9439,"","",1.0,false
24779,"","",1.0,true
24241,"","",1.0,true
25839,"",Congo,1.0,true
1009,"",Lebanon,1.0,true
5439,0.45,"",6.0,false
15294,"","",1.0,false
24615,"","",1.0,true
49270,"",Faroe Islands,1.0,false
24836,1.0,Kiribati,4.0,false
8438,0.62,Nicaragua,9.0,true
8438,0.62,Nicaragua,9.0,true
44468,"",France,1.0,false
20163,1.0,Lebanon,1.0,true
1040,"","",1.0,true
31376,"",Cocos (Keeling) Islands,1.0,false
28828,1.0,Isle of Man,198.0,true
32443,"",Costa Rica,4.0,true
11775,"",Bouvet Island (Bouvetoya),1.0,true
16787,1.0,Niue,2.0,false
6229,"",Venezuela,1.0,true
40104,"",Somalia,1.0,true
5069,"",Holy See (Vatican City State),1.0,false
40752,1.0,Tunisia,5.0,true
44420,1.0,Faroe Islands,2.0,false
7882,"","",1.0,true
2347,1.0,Russian Federation,1.0,true
7981,1.0,Sao Tome and Principe,4.0,true
4023,"",Estonia,1.0,false
48290,1.0,"",1.0,false
14272,"",Guinea,1.0,true
33192,"",Russian Federation,2.0,true
24587,1.0,Nicaragua,2.0,false
42579,0.29,Anguilla,1.0,false
31461,"",Gambia,1.0,false
16506,"",Christmas Island,1.0,false
15994,0.5,"",1.0,false
30924,"",Sao Tome and Principe,7.0,true
28182,"",Isle of Man,1.0,false
43963,"","",1.0,false
40292,"","",1.0,false
1984,"",Mauritania,3.0,true
8238,0.91,Barbados,15.0,true
43248,1.0,Tanzania,2.0,true
25276,0.9,Denmark,1.0,false
26166,"",Isle of Man,1.0,true
2035,0.4,"",1.0,false
2399,"",Costa Rica,1.0,true
19586,"",Libyan Arab Jamahiriya,1.0,false
41313,1.0,Denmark,10.0,true
43248,1.0,Tanzania,2.0,true
3544,"","",1.0,true
11944,"",Russian Federation,1.0,false
20474,"",Lebanon,1.0,true
180,"","",1.0,false
44407,"",Bouvet Island (Bouvetoya),1.0,true
6575,"",Ghana,1.0,false
26518,1.0,Turkmenistan,1.0,true
23486,"","",1.0,false
33284,"",Gambia,3.0,false
11734,1.0,"",3.0,true
47808,"",Niue,1.0,false
44940,0.5,Croatia,2.0,true
35616,"",Nauru,1.0,false
11817,"",Tonga,3.0,false
22270,1.0,"",3.0,true
2172,1.0,"",2.0,true
35455,"","",1.0,false
41080,0.89,Tonga,10.0,true
13582,"",Guinea,2.0,false
4717,"",Isle of Man,1.0,false
41080,0.89,Tonga,10.0,true
29647,1.0,Peru,1305.0,false
42158,1.0,"",15.0,false
42158,1.0,"",15.0,false
42158,1.0,"",15.0,false
42158,1.0,"",15.0,false
42158,1.0,"",15.0,false
42158,1.0,"",15.0,false
42158,1.0,"",15.0,false
42158,1.0,"",15.0,false
42158,1.0,"",15.0,false
42158,1.0,"",15.0,false
50075,"",Chad,1.0,true
37779,1.0,"",1.0,true
12316,1.0,Micronesia,2.0,true
34930,"","",2.0,true
41080,0.89,Tonga,10.0,true
47876,"",Estonia,1.0,true
16197,"","",1.0,true
17537,"","",1.0,false
37498,"","",1.0,false
20119,"",Lithuania,1.0,false
24445,"",Niger,1.0,false
42582,"",Niue,1.0,false
3276,"",Marshall Islands,1.0,true
10043,0.0,French Guiana,1.0,false
29812,1.0,Tanzania,2.0,true
43217,0.75,"",1.0,true
19397,1.0,Niue,2.0,true
18077,1.0,Sao Tome and Principe,139.0,false
7906,"",Costa Rica,1.0,true
24011,1.0,"",1.0,true
15414,"",Afghanistan,1.0,true
26312,1.0,"",3.0,true
12316,1.0,Micronesia,2.0,true
27465,1.0,"",1.0,false
30031,1.0,Turks and Caicos Islands,2.0,true
9780,"",Isle of Man,2.0,true
37152,"","",2.0,false
26738,"","",1.0,true
9564,"","",1.0,true
7011,"","",1.0,false
32217,"","",1.0,false
13145,"",Cuba,2.0,true
47086,1.0,Mauritania,4.0,true
48310,0.2,Lebanon,1.0,true
21252,"",Guinea,1.0,true
10700,1.0,Gambia,1.0,true
40607,"",Uganda,1.0,true
2039,"",Jersey,1.0,true
23669,1.0,"",1.0,false
195,"",Slovenia,1.0,false
47772,"",Montserrat,1.0,false
33072,1.0,El Salvador,4.0,false
6740,"","",1.0,true
34156,1.0,Svalbard & Jan Mayen Islands,2.0,true
21852,1.0,"",3.0,false
5526,1.0,Isle of Man,3.0,true
11430,0.9,"",1.0,true
18555,0.8,Uzbekistan,1.0,false
42519,"",Nauru,1.0,true
13798,1.0,France,2.0,true
13717,"","",1.0,true
14152,"",Gambia,1.0,true
9204,0.11,Russian Federation,1.0,true
35641,"",Netherlands,15.0,true
7867,0.75,Philippines,1.0,true
30924,"",Sao Tome and Principe,7.0,true
24016,1.0,Bosnia and Herzegovina,29.0,false
18391,"",Svalbard & Jan Mayen Islands,2.0,false
21054,"",Russian Federation,1.0,true
34198,"",United Kingdom,1.0,true
34714,1.0,"",2.0,true
38675,1.0,Slovakia (Slovak Republic),16.0,true
43346,"",Cocos (Keeling) Islands,1.0,false
54,"",Turkmenistan,2.0,true
14264,"",Malta,1.0,true
3576,"",Uruguay,1.0,false
40105,"","",1.0,true
19082,"",Micronesia,1.0,false
17418,"",Tunisia,1.0,true
48043,1.0,"",1.0,false
14015,"","",1.0,true
43242,"",Niue,1.0,true
27154,1.0,Russian Federation,3.0,true
46318,1.0,Rwanda,1.0,false
1050,"","",1.0,false
30416,"","",1.0,false
22147,0.8,"",2.0,false
29978,0.89,Uzbekistan,26.0,false
37657,"",Turkmenistan,1.0,true
38340,"","",2.0,true
26641,"","",1.0,false
26747,"","",1.0,false
33671,0.9,Brazil,1.0,false
16899,"","",1.0,false
15412,"",Svalbard & Jan Mayen Islands,1.0,true
41962,"",Afghanistan,1.0,false
18673,"",Guernsey,1.0,false
36516,"","",1.0,true
8631,"","",1.0,true
14026,"",Cocos (Keeling) Islands,1.0,false
1012,"","",1.0,false
42874,"",Togo,1.0,false
26514,0.99,Vietnam,10.0,false
26514,0.99,Vietnam,10.0,false
26514,0.99,Vietnam,10.0,false
23168,"",Bouvet Island (Bouvetoya),3.0,true
45017,1.0,Lithuania,1.0,true
32222,"",Gambia,4.0,false
27460,0.5,Denmark,2.0,false
26514,0.99,Vietnam,10.0,false
48756,1.0,Maldives,59.0,false
39882,"",Somalia,1.0,false
26514,0.99,Vietnam,10.0,false
26514,0.99,Vietnam,10.0,false
231,"",Barbados,1.0,false
22900,"",Guinea,1.0,false
49468,1.0,Kenya,1.0,true
43331,"","",1.0,true
37054,"",Sao Tome and Principe,1.0,true
15480,"",Portugal,1.0,false
38340,"","",2.0,true
7542,"",Russian Federation,1.0,false
23429,"","",1.0,false
34784,0.6,Faroe Islands,19.0,true
33814,"",Faroe Islands,9.0,false
12980,1.0,Uzbekistan,3.0,true
9867,1.0,Guernsey,1.0,true
36635,1.0,Indonesia,10.0,false
38568,"",Turks and Caicos Islands,4.0,false
18435,1.0,"",1.0,false
6505,"",Brazil,1.0,false
49426,"","",1.0,true
24747,1.0,Nicaragua,6.0,false
2921,"",Cuba,2.0,true
1088,"",Turkmenistan,1.0,false
48855,"","",1.0,true
33027,"","",1.0,false
19393,"",Russian Federation,2.0,false
19049,"",Kiribati,2.0,true
24979,"","",1.0,true
5813,0.9,France,1.0,true
18351,"",Micronesia,1.0,true
28841,"",Guinea,1.0,true
49432,"",Monaco,1.0,false
17544,0.67,"",1.0,true
47841,"",Chad,1.0,true
29234,1.0,Togo,9.0,true
34895,1.0,Estonia,16.0,true
28235,"","",1.0,true
32488,"",Senegal,17.0,true
41290,"","",1.0,false
20566,1.0,Sao Tome and Principe,2.0,false
21313,"",Kiribati,1.0,false
8225,0.95,Barbados,31.0,false
7293,"",Barbados,3.0,false
18375,0.5,"",1.0,true
18077,1.0,Sao Tome and Principe,139.0,false
18077,1.0,Sao Tome and Principe,139.0,false
18077,1.0,Sao Tome and Principe,139.0,false
47640,"",Denmark,1.0,false
16193,"","",1.0,false
30000,"","",1.0,true
28828,1.0,Isle of Man,198.0,true
16530,1.0,Senegal,3.0,false
6941,"",Brazil,1.0,false
35039,"",Turkmenistan,1.0,false
45055,"",Brazil,3.0,true
48839,"",Australia,1.0,true
29471,"","",1.0,false
1041,"",Lebanon,1.0,true
42681,"",Georgia,4.0,false
38568,"",Turks and Caicos Islands,4.0,false
47423,"",Marshall Islands,1.0,true
38568,"",Turks and Caicos Islands,4.0,false
37970,1.0,"",1.0,true
2295,1.0,"",1.0,false
69,"",Canada,1.0,false
45042,"",Guernsey,1.0,true
47447,"",Portugal,2.0,false
39816,"","",1.0,true
4330,0.94,Ukraine,60.0,true
608,"",Russian Federation,3.0,false
15541,"",Puerto Rico,1.0,false
2613,"","",2.0,true
37219,"","",1.0,true
5328,"",Sao Tome and Principe,1.0,false
31666,"","",1.0,true
28762,"",Korea,1.0,false
37785,"","",1.0,false
11759,"","",1.0,true
33531,1.0,Mexico,1.0,false
9062,1.0,Palestinian Territory,5.0,false
12742,1.0,Nicaragua,2.0,true
47719,"","",1.0,false
46639,"","",1.0,false
5892,"",Turkmenistan,1.0,true
15915,0.94,"",4.0,true
12264,1.0,Slovakia (Slovak Republic),1.0,true
1244,1.0,Ecuador,1.0,true
16795,"",Andorra,2.0,true
22583,"",Somalia,1.0,true
4235,"",Bosnia and Herzegovina,3.0,false
14364,1.0,Nauru,9.0,false
356,0.99,Wallis and Futuna,32.0,true
7965,"",Niue,1.0,false
49674,1.0,Lebanon,1.0,false
19849,"",Russian Federation,2.0,true
7491,"",Kenya,1.0,true
20225,"","",1.0,false
48877,"","",1.0,false
4942,1.0,"",3.0,false
14022,1.0,Uganda,1.0,true
41590,"",Cocos (Keeling) Islands,1.0,false
36224,"","",1.0,false
31538,"","",1.0,true
4330,0.94,Ukraine,60.0,true
39949,0.83,Turks and Caicos Islands,1.0,true
41621,1.0,"",1.0,false
10745,1.0,Faroe Islands,2.0,false
8156,"",Russian Federation,3.0,false
7806,"",Russian Federation,1.0,true
20117,"",Faroe Islands,1.0,false
20848,"",Saint Helena,1.0,true
13500,"",Brazil,1.0,false
41983,0.9,United Kingdom,1.0,false
24925,"","",1.0,false
14310,"",Faroe Islands,1.0,false
15780,"","",1.0,true
41413,"","",1.0,true
18238,"","",2.0,true
9370,0.9,Niue,2.0,true
9666,0.33,"",1.0,true
982,0.99,Marshall Islands,32.0,false
24870,"",Turks and Caicos Islands,1.0,false
14173,0.9,Brazil,3.0,true
44293,"","",1.0,false
46403,"","",1.0,false
49069,"","",1.0,false
35118,"",Bouvet Island (Bouvetoya),1.0,true
468,"","",1.0,false
33546,"",French Guiana,1.0,false
42118,"","",1.0,true
18391,"",Svalbard & Jan Mayen Islands,2.0,false
32051,"","",1.0,false
16850,1.0,Sao Tome and Principe,3.0,true
18903,"","",2.0,true
5611,"","",1.0,true
12359,0.8,Croatia,1.0,false
34688,1.0,Gambia,2.0,true
13060,1.0,Montserrat,2.0,false
34623,"",Isle of Man,1.0,false
13554,"",Faroe Islands,1.0,true
28713,"",Tonga,1.0,false
43815,"","",1.0,true
49708,"",Afghanistan,3.0,true
17925,0.33,"",2.0,true
13240,1.0,Estonia,1.0,true
6572,1.0,Venezuela,1.0,false
5153,1.0,France,1.0,false
41644,"",Isle of Man,1.0,true
14167,"","",1.0,false
27154,1.0,Russian Federation,3.0,true
20217,0.9,"",2.0,true
14110,"",Tanzania,1.0,false
48035,"",Togo,1.0,false
21390,0.9,"",2.0,false
24985,0.9,"",7.0,true
31587,"","",1.0,false
33295,"",Tonga,2.0,true
250,"",Togo,1.0,false
13123,"",Kenya,1.0,false
35902,1.0,"",1.0,false
39001,"",Russian Federation,1.0,false
12292,"",Guinea,1.0,false
35,"",Micronesia,1.0,false
22621,"","",1.0,true
36542,0.0,"",1.0,true
356,0.99,Wallis and Futuna,32.0,true
32771,"",Korea,1.0,true
39207,"",Denmark,3.0,true
2099,1.0,Tonga,1.0,true
32932,"",Reunion,1.0,false
14931,1.0,Jersey,4.0,false
16278,"",Korea,1.0,true
36256,"",Russian Federation,1.0,false
37223,"","",1.0,false
3917,"","",1.0,true
15382,"",Guinea,2.0,false
39126,1.0,Guinea,9.0,false
4618,"",Tonga,3.0,false
34439,"",Guinea,1.0,false
26214,"","",1.0,false
45512,1.0,Barbados,2.0,true
24681,"",Russian Federation,1.0,true
2962,1.0,Sao Tome and Principe,2.0,true
33814,"",Faroe Islands,9.0,false
35355,1.0,Gambia,3.0,false
6487,"","",1.0,false
48961,0.9,Turkmenistan,2.0,true
22908,1.0,Micronesia,6.0,true
11958,1.0,"",1.0,false
12370,"","",1.0,false
18393,1.0,Canada,2.0,true
9585,"",Zimbabwe,1.0,true
29338,1.0,"",2.0,true
7100,"","",1.0,false
23754,0.88,"",1.0,true
18357,"","",1.0,false
31082,"",Zimbabwe,1.0,false
10285,"","",2.0,false
4579,1.0,Marshall Islands,2.0,false
6623,"",Uzbekistan,1.0,false
32961,"",United Kingdom,6.0,true
9806,1.0,Lithuania,2.0,true
6418,"","",1.0,true
18678,1.0,"",1.0,false
32961,"",United Kingdom,6.0,true
21272,1.0,Niue,6.0,false
44823,"",Micronesia,2.0,false
42187,"",Costa Rica,1.0,true
42852,"","",1.0,true
33805,"","",2.0,true
23763,1.0,"",1.0,true
27897,"","",1.0,true
37881,1.0,Guinea,1.0,false
48333,1.0,Chad,2.0,true
12594,"","",1.0,true
37570,"",Svalbard & Jan Mayen Islands,1.0,false
34151,1.0,Guinea,3.0,false
23034,0.99,Monaco,54.0,false
41902,"",Zimbabwe,1.0,true
39381,"",Russian Federation,1.0,false
2522,"","",1.0,false
39980,"",Jersey,1.0,false
1420,1.0,Afghanistan,2.0,false
48379,"",El Salvador,1.0,false
48692,"",Uganda,1.0,false
7216,"","",1.0,false
46005,"",Nicaragua,1.0,false
8509,"",Malta,1.0,true
17124,0.88,Turks and Caicos Islands,4.0,true
29647,1.0,Peru,1305.0,false
24345,1.0,Lebanon,1.0,true
503,"",Maldives,3.0,true
42767,1.0,"",1.0,true
21766,"",Tonga,1.0,false
37739,"","",1.0,true
20060,"",Guernsey,5.0,true
764,"",Faroe Islands,1.0,false
1011,0.97,Russian Federation,8.0,true
13011,"",Uzbekistan,1.0,true
37704,0.96,Fiji,26.0,false
22599,"","",1.0,false
20334,0.99,Niger,171.0,true
37704,0.96,Fiji,26.0,false
43748,"",France,1.0,true
16602,"",Gambia,2.0,true
40328,"",Netherlands,1.0,false
37637,1.0,"",1.0,true
11281,1.0,"",2.0,true
37704,0.96,Fiji,26.0,false
28739,"",Faroe Islands,1.0,false
41357,"",Tonga,1.0,true
48359,"",Niger,2.0,false
13476,"","",1.0,false
13589,1.0,China,1.0,false
22211,"","",1.0,true
33086,"",Niue,1.0,true
11281,1.0,"",2.0,true
12118,"",Niue,1.0,false
5164,"",Guinea,1.0,false
19091,0.95,Cook Islands,18.0,true
24351,"",Marshall Islands,1.0,true
19603,0.98,Cuba,12.0,false
34730,1.0,"",2.0,false
16795,"",Andorra,2.0,true
32462,"",Puerto Rico,1.0,false
47449,1.0,Guinea,1.0,false
29666,1.0,Anguilla,2.0,false
28620,"","",1.0,true
21724,"",Sao Tome and Principe,3.0,true
21998,"","",1.0,false
201,"",Bouvet Island (Bouvetoya),1.0,true
25272,"","",1.0,false
34730,1.0,"",2.0,false
26240,"",Cuba,1.0,false
4116,"",Kiribati,1.0,false
20387,1.0,Malta,12.0,true
34570,1.0,"",1.0,false
26312,1.0,"",3.0,true
17119,"",Russian Federation,1.0,true
21545,"",Turks and Caicos Islands,1.0,false
42185,"",Wallis and Futuna,1.0,true
15827,"",Bouvet Island (Bouvetoya),1.0,false
6392,"",Nicaragua,1.0,true
45055,"",Brazil,3.0,true
8862,1.0,Nicaragua,3.0,false
36955,"","",1.0,false
37692,"",Micronesia,1.0,true
45839,"","",1.0,false
24294,1.0,Brazil,1.0,true
31813,"",Marshall Islands,1.0,true
39956,"",Monaco,2.0,true
14566,1.0,Korea,4.0,true
2927,1.0,Uganda,10.0,true
29601,"",Faroe Islands,6.0,true
42344,1.0,Libyan Arab Jamahiriya,1.0,true
48807,1.0,Micronesia,1.0,false
12441,"","",1.0,false
28237,"",Malta,1.0,false
34941,"","",1.0,false
4282,"",Maldives,2.0,true
48756,1.0,Maldives,59.0,false
29647,1.0,Peru,1305.0,false
30742,"",Guinea,1.0,true
29647,1.0,Peru,1305.0,false
10386,"","",1.0,false
46431,"","",1.0,false
6996,1.0,Turkmenistan,1.0,true
29647,1.0,Peru,1305.0,false
39560,"",Pakistan,1.0,false
23655,1.0,Jersey,1.0,true
19944,1.0,Kiribati,12.0,false
23221,1.0,Chad,1.0,false
25336,1.0,Vanuatu,1.0,false
47106,1.0,"",2.0,true
47879,0.0,Jersey,2.0,false
37854,"","",1.0,true
18913,"","",1.0,true
17124,0.88,Turks and Caicos Islands,4.0,true
22503,1.0,"",1.0,false
1588,"",Malta,1.0,true
16611,0.0,"",1.0,true
35625,0.98,Estonia,25.0,true
35903,"","",1.0,true
30203,1.0,Svalbard & Jan Mayen Islands,1.0,true
17746,"",Mauritania,1.0,false
10770,"","",1.0,true
32041,"",Canada,1.0,false
9222,1.0,Brazil,18.0,true
13693,1.0,United Kingdom,5.0,true
13867,"",Uzbekistan,2.0,false
41998,"",Vanuatu,2.0,false
7884,"",Montserrat,1.0,false
7116,"",United Kingdom,1.0,false
18002,1.0,"",1.0,false
43141,"","",1.0,true
17466,"",Cocos (Keeling) Islands,2.0,true
16677,"",Rwanda,3.0,true
3053,1.0,Turks and Caicos Islands,1.0,false
29647,1.0,Peru,1305.0,false
14499,"",Monaco,3.0,false
19603,0.98,Cuba,12.0,false
19603,0.98,Cuba,12.0,false
420,1.0,Tonga,1.0,false
6894,0.8,Estonia,47.0,true
19943,0.63,Isle of Man,34.0,false
19603,0.98,Cuba,12.0,false
15852,"",Niue,1.0,false
12013,1.0,Costa Rica,1.0,true
855,1.0,Russian Federation,2.0,true
21387,"",Micronesia,1.0,true
29647,1.0,Peru,1305.0,false
8595,1.0,Lebanon,3.0,true
17887,"","",1.0,true
24083,1.0,France,2.0,true
18244,"",Malta,1.0,false
30982,"",Chad,3.0,false
26073,"","",1.0,true
24026,0.98,Cape Verde,69.0,true
10224,"",Nicaragua,2.0,true
30924,"",Sao Tome and Principe,7.0,true
30295,"","",1.0,false
24026,0.98,Cape Verde,69.0,true
15586,"",Niue,1.0,true
22863,"","",1.0,false
22373,1.0,Rwanda,1.0,false
26296,1.0,Cape Verde,1.0,false
28434,"",Bouvet Island (Bouvetoya),1.0,true
36066,0.96,Isle of Man,2.0,true
29404,"",Sao Tome and Principe,1.0,true
49486,"",Isle of Man,1.0,false
47431,"",Isle of Man,1.0,true
3929,"",Lebanon,1.0,true
15915,0.94,"",4.0,true
27703,"",Sao Tome and Principe,1.0,false
18938,"",Vanuatu,1.0,true
28805,"","",1.0,false
22664,"",Isle of Man,1.0,false
47810,1.0,Tonga,3.0,false
42334,"",Chile,1.0,false
36066,0.96,Isle of Man,2.0,true
16039,"","",1.0,true
20572,0.0,"",2.0,true
800,"","",1.0,true
26501,1.0,Maldives,2.0,true
10506,"","",1.0,true
24522,"","",1.0,false
25692,"",Lebanon,1.0,true
35635,"",Malawi,1.0,false
19958,1.0,Congo,40.0,true
5277,1.0,Vietnam,10.0,false
7613,"",Uzbekistan,1.0,true
13022,"",Pakistan,1.0,false
16775,"",Faroe Islands,1.0,false
27764,"",Bouvet Island (Bouvetoya),1.0,false
45033,1.0,Marshall Islands,1.0,true
8273,"",Guernsey,1.0,true
48603,1.0,Guinea,40.0,false
26698,1.0,Uganda,5.0,true
40302,1.0,Rwanda,2.0,true
33472,"","",1.0,true
15892,"",Mexico,3.0,true
8305,1.0,Brazil,1.0,false
10314,"",Faroe Islands,1.0,false
47721,1.0,"",1.0,false
18240,"",Gambia,1.0,true
24268,"",Greenland,5.0,false
24754,"",Anguilla,1.0,false
42117,1.0,"",1.0,false
26679,1.0,Finland,1.0,true
45159,"","",1.0,false
29353,"",Lebanon,1.0,false
29096,0.6,Niue,1.0,false
48603,1.0,Guinea,40.0,false
35511,0.9,Cocos (Keeling) Islands,2.0,false
39207,"",Denmark,3.0,true
28124,1.0,Costa Rica,2.0,true
23592,"","",1.0,false
2457,"","",1.0,true
18003,"",Papua New Guinea,1.0,false
48603,1.0,Guinea,40.0,false
29947,1.0,Niue,1.0,true
32177,1.0,Jersey,2.0,true
6894,0.8,Estonia,47.0,true
33047,"",Jersey,1.0,false
42764,1.0,Guernsey,13.0,true
28350,"",Maldives,1.0,true
43186,1.0,Vietnam,3.0,true
28855,"",China,2.0,true
47325,"","",1.0,true
37279,"","",1.0,false
47631,1.0,Faroe Islands,3.0,false
3254,"",Tonga,16.0,true
29567,1.0,Vanuatu,1.0,true
39756,"",Monaco,1.0,false
17405,"",Niue,1.0,true
5553,1.0,"",2.0,true
12312,1.0,Malawi,2.0,false
6916,"",Isle of Man,1.0,false
29933,1.0,Faroe Islands,3.0,true
30477,"","",1.0,false
48603,1.0,Guinea,40.0,false
7343,1.0,Peru,1.0,true
40980,"","",1.0,true
11973,1.0,Niue,7.0,true
22829,"",Guinea,1.0,true
13995,"",Malawi,1.0,true
12241,1.0,"",2.0,true
18417,"","",1.0,true
34661,1.0,Marshall Islands,1.0,true
24786,"",Sao Tome and Principe,1.0,false
12241,1.0,"",2.0,true
19570,0.0,Greenland,1.0,false
5439,0.45,"",6.0,false
17642,"",Isle of Man,1.0,false
29372,"",Canada,1.0,false
43736,1.0,"",1.0,true
26843,"","",1.0,false
46853,0.0,"",1.0,false
23258,"","",1.0,false
40455,"",Guinea,1.0,false
49544,"",Zimbabwe,2.0,false
37669,"",Cape Verde,1.0,true
13729,"","",2.0,false
49611,1.0,Russian Federation,1.0,true
21304,"",Uzbekistan,1.0,true
7166,"",Marshall Islands,1.0,false
5196,"",Gambia,2.0,true
25577,1.0,Marshall Islands,2.0,false
30586,"",Holy See (Vatican City State),1.0,true
29772,"",Congo,2.0,false
9720,"","",1.0,true
43907,"",Malta,1.0,true
35906,"",Greenland,1.0,true
8745,"",Korea,1.0,false
44095,"","",1.0,false
28627,"",Kenya,1.0,false
