id,shuttle_location,shuttle_type,engine_type,engine_vendor,engines,passenger_capacity,cancellation_policy,crew,d_check_complete,moon_clearance_complete,price,company_id
610,Micronesia,Type V5,Plasma,ThetaBase Services,1.0,4,moderate,1.0,true,false,2755.0,17322
14327,Malta,Type V5,Quantum,ThetaBase Services,1.0,2,flexible,1.0,true,false,1390.0,43760
59390,Rwanda,Type V5,Plasma,ThetaBase Services,2.0,6,strict,3.0,false,false,2820.0,38114
38765,Micronesia,Type V5,Plasma,ThetaBase Services,1.0,4,moderate,1.0,true,false,2755.0,17322
67015,Indonesia,Type V2,Plasma,ThetaBase Services,4.0,6,strict,6.0,false,false,3210.0,39779
22561,Bouvet Island (Bouvetoya),Type V5,Quantum,ThetaBase Services,1.0,2,moderate,1.0,true,false,1520.0,29474
38841,Rwanda,Type V5,Plasma,ThetaBase Services,2.0,6,strict,3.0,false,false,2820.0,38114
2526,Micronesia,Type G0,Plasma,ThetaBase Services,1.0,4,moderate,1.0,true,false,2690.0,21240
39495,Estonia,Type F5,Quantum,ThetaBase Services,1.0,2,flexible,0.0,false,false,1286.0,17880
66339,Rwanda,Type V5,Plasma,ThetaBase Services,2.0,6,strict,3.0,false,false,2820.0,38114
15771,Malta,Type V5,Quantum,ThetaBase Services,1.0,2,flexible,2.0,true,false,1650.0,10599
61649,Niue,Type V5,Plasma,ThetaBase Services,2.0,5,moderate,4.0,false,false,2885.0,35976
75562,Nicaragua,Type V5,Quantum,ThetaBase Services,1.0,4,strict,3.0,true,false,1338.0,1029
47997,Barbados,Type V5,Plasma,ThetaBase Services,2.0,6,strict,3.0,false,false,2222.0,21294
40599,Rwanda,Type V5,Plasma,ThetaBase Services,1.0,2,flexible,2.0,true,false,1650.0,8870
3806,Guinea,Type G0,Plasma,ThetaBase Services,1.0,3,strict,1.0,true,false,2872.0,48409
66532,Rwanda,Type Z6,Quantum,ThetaBase Services,1.0,1,moderate,1.0,false,false,1442.0,44013
43097,Barbados,Type V5,Plasma,ThetaBase Services,1.0,4,strict,1.0,true,false,2274.0,19655
48315,Uzbekistan,Type V5,Plasma,ThetaBase Services,1.0,4,strict,2.0,true,false,1975.0,7787
1717,Malta,Type V5,Plasma,ThetaBase Services,3.0,4,strict,2.0,true,false,10243.0,45111
69137,Bouvet Island (Bouvetoya),Type V5,Plasma,ThetaBase Services,1.0,2,strict,1.0,true,false,6655.0,45111
20073,Malta,Type V5,Plasma,ThetaBase Services,5.0,8,strict,8.0,true,false,16392.0,45111
49681,Sao Tome and Principe,Type V5,Plasma,ThetaBase Services,5.0,6,strict,3.0,true,false,11361.0,45111
58629,Nicaragua,Type V5,Plasma,ThetaBase Services,2.0,2,strict,3.0,true,false,6720.0,45111
72485,Barbados,Type V5,Plasma,ThetaBase Services,5.0,6,strict,5.0,true,false,16626.0,45111
75477,Malta,Type V5,Plasma,ThetaBase Services,3.0,6,strict,4.0,true,false,12206.0,45111
58980,Barbados,Type V5,Plasma,ThetaBase Services,1.0,2,strict,1.0,true,false,8904.0,45111
18757,Nicaragua,Type V5,Plasma,ThetaBase Services,1.0,2,strict,1.0,true,false,7422.0,45111
53661,Barbados,Type V5,Plasma,ThetaBase Services,3.0,5,strict,4.0,true,false,15716.0,45111
64609,Wallis and Futuna,Type V5,Plasma,ThetaBase Services,5.0,8,strict,6.0,true,false,15729.0,45111
52148,Gambia,Type V5,Plasma,ThetaBase Services,4.0,6,strict,4.0,true,false,10581.0,45111
24728,Barbados,Type V5,Plasma,ThetaBase Services,3.0,6,strict,3.0,true,false,17042.0,45111
7210,Barbados,Type V5,Plasma,ThetaBase Services,2.0,4,strict,2.0,true,false,14208.0,45111
13564,Malta,Type V5,Plasma,ThetaBase Services,4.0,5,strict,5.0,true,false,9528.0,45111
7717,Malta,Type V5,Plasma,ThetaBase Services,1.0,4,strict,1.0,true,false,8774.0,45111
73650,Micronesia,Type V5,Plasma,ThetaBase Services,3.0,6,strict,4.0,true,false,18992.0,45111
64836,United Kingdom,Type V5,Plasma,ThetaBase Services,2.0,4,strict,4.0,true,false,8046.0,45111
16878,Nicaragua,Type V5,Plasma,ThetaBase Services,2.0,4,strict,2.0,true,false,11348.0,45111
5098,Micronesia,Type V5,Plasma,ThetaBase Services,2.0,4,strict,2.0,true,false,8072.0,45111
7407,Barbados,Type V5,Plasma,ThetaBase Services,2.0,4,strict,2.0,true,false,8072.0,45111
9756,Micronesia,Type V5,Plasma,ThetaBase Services,2.0,4,strict,2.0,true,false,10750.0,45111
48674,Micronesia,Type V5,Plasma,ThetaBase Services,2.0,4,strict,2.0,true,false,11725.0,45111
50130,Micronesia,Type V5,Plasma,ThetaBase Services,1.0,2,strict,1.0,true,false,7110.0,45111
30423,Barbados,Type V5,Plasma,ThetaBase Services,1.0,2,strict,1.0,true,false,7630.0,45111
66096,Barbados,Type V5,Plasma,ThetaBase Services,1.0,2,strict,1.0,true,false,10607.0,45111
45970,Russian Federation,Type V5,Plasma,ThetaBase Services,2.0,2,strict,1.0,true,false,6590.0,45111
34286,Micronesia,Type V5,Plasma,ThetaBase Services,4.0,5,strict,4.0,true,false,18667.0,45111
67603,Niue,Type V5,Plasma,ThetaBase Services,3.0,5,strict,4.0,true,false,12882.0,45111
34183,Micronesia,Type V5,Plasma,ThetaBase Services,3.0,6,strict,4.0,true,false,16210.0,45111
44881,Micronesia,Type V5,Plasma,ThetaBase Services,2.0,4,strict,3.0,true,false,11829.0,45111
27259,Barbados,Type V5,Plasma,ThetaBase Services,1.0,2,strict,1.0,true,false,9528.0,45111
21590,Bouvet Island (Bouvetoya),Type V5,Plasma,ThetaBase Services,1.0,2,strict,1.0,true,false,5485.0,45111
63730,Micronesia,Type V5,Plasma,ThetaBase Services,3.0,6,strict,4.0,true,false,18368.0,45111
58504,Nicaragua,Type V5,Plasma,ThetaBase Services,1.0,2,strict,1.0,true,false,9216.0,45111
46667,Gambia,Type F5,Quantum,ThetaBase Services,1.0,1,moderate,1.0,false,false,1260.0,46742
62243,Russian Federation,Type V5,Plasma,ThetaBase Services,2.0,4,strict,2.0,true,false,9762.0,45111
75592,Barbados,Type G0,Plasma,ThetaBase Services,1.0,6,moderate,3.0,true,false,2820.0,48760
61855,Micronesia,Type V5,Plasma,ThetaBase Services,2.0,4,strict,2.0,true,false,11725.0,45111
16110,Micronesia,Type V5,Plasma,ThetaBase Services,4.0,6,strict,6.0,true,false,12622.0,45111
14137,Faroe Islands,Type V5,Quantum,ThetaBase Services,1.0,2,strict,1.0,false,false,1780.0,42606
53687,Barbados,Type V5,Plasma,ThetaBase Services,2.0,4,strict,2.0,true,false,2599.0,27774
53105,Sao Tome and Principe,Type V5,Plasma,ThetaBase Services,5.0,6,strict,4.0,true,false,13103.0,45111
59380,Micronesia,Type V5,Plasma,ThetaBase Services,2.0,4,strict,2.0,true,false,12960.0,45111
50076,Micronesia,Type V5,Plasma,ThetaBase Services,4.0,6,strict,4.0,true,false,17887.0,45111
38227,Guinea,Type V5,Plasma,ThetaBase Services,2.0,4,strict,2.0,true,false,9645.0,45111
52287,Barbados,Type V5,Plasma,ThetaBase Services,2.0,4,strict,3.0,true,false,8982.0,45111
36251,Malta,Type V5,Plasma,ThetaBase Services,2.0,4,strict,2.0,true,false,11764.0,45111
49151,Nicaragua,Type V7,Plasma,ThetaBase Services,1.0,2,strict,1.0,true,false,2040.0,38522
57230,Rwanda,Type V5,Plasma,ThetaBase Services,1.0,2,strict,2.0,true,false,6148.0,45111
27245,Rwanda,Type V5,Quantum,ThetaBase Services,1.0,4,strict,2.0,true,false,1195.0,4745
25706,Malta,Type V5,Plasma,ThetaBase Services,2.0,4,strict,2.0,true,false,9333.0,45111
70643,Rwanda,Type V5,Quantum,ThetaBase Services,1.0,2,flexible,1.0,true,false,1299.0,21408
15689,Barbados,Type G0,Plasma,ThetaBase Services,4.0,12,strict,6.0,true,false,4770.0,48760
53378,Micronesia,Type V5,Plasma,ThetaBase Services,1.0,3,strict,1.0,true,false,10568.0,45111
4339,Micronesia,Type V5,Plasma,ThetaBase Services,1.0,2,strict,1.0,true,false,7916.0,45111
15861,Barbados,Type V5,Plasma,ThetaBase Services,1.0,2,strict,1.0,true,false,8631.0,45111
22500,Rwanda,Type V7,Plasma,ThetaBase Services,3.0,6,strict,3.0,true,false,6720.0,24473
22310,Barbados,Type V5,Plasma,ThetaBase Services,3.0,6,strict,3.0,true,false,15430.0,45111
42512,Rwanda,Type V5,Quantum,ThetaBase Services,1.0,1,flexible,1.0,false,false,1845.0,44424
72812,Micronesia,Type V5,Plasma,ThetaBase Services,2.0,4,strict,2.0,true,false,11725.0,45111
61311,Barbados,Type V5,Plasma,ThetaBase Services,1.0,4,moderate,2.0,true,false,2690.0,48760
18631,United Kingdom,Type V5,Quantum,ThetaBase Services,1.0,2,moderate,1.0,false,false,1325.0,29577
59636,Malta,Type V2,Quantum,ThetaBase Services,1.0,2,strict,1.0,true,false,1520.0,32792
34840,Bouvet Island (Bouvetoya),Type V5,Quantum,ThetaBase Services,1.0,2,strict,1.0,true,false,1130.0,18459
47505,Micronesia,Type V5,Plasma,ThetaBase Services,2.0,4,strict,3.0,true,false,9762.0,45111
41379,Micronesia,Type V5,Plasma,ThetaBase Services,1.0,2,strict,1.0,true,false,7292.0,45111
11718,Barbados,Type G0,Plasma,ThetaBase Services,1.0,3,moderate,2.0,true,false,2170.0,48760
44114,Nicaragua,Type V5,Plasma,ThetaBase Services,1.0,2,strict,1.0,false,false,1845.0,32934
65860,Rwanda,Type V5,Plasma,ThetaBase Services,2.0,4,strict,2.0,true,false,16041.0,45111
19906,Barbados,Type V5,Plasma,ThetaBase Services,1.0,4,strict,1.0,true,false,6070.0,33927
46584,Barbados,Type G0,Plasma,ThetaBase Services,1.0,4,moderate,2.0,true,false,2170.0,48760
76191,Barbados,Type G0,Plasma,ThetaBase Services,1.0,4,moderate,2.0,true,false,2170.0,48760
2825,Micronesia,Type V5,Plasma,ThetaBase Services,3.0,6,strict,3.0,true,false,23425.0,45111
74070,Malta,Type V5,Plasma,ThetaBase Services,4.0,7,strict,6.0,true,false,13909.0,45111
8525,Niue,Type V5,Plasma,ThetaBase Services,3.0,6,strict,3.0,true,false,12440.0,45111
36080,Barbados,Type G0,Plasma,ThetaBase Services,1.0,4,moderate,2.0,true,false,2170.0,48760
58821,Malta,Type V2,Quantum,ThetaBase Services,1.0,2,strict,1.0,true,false,1455.0,8330
11340,Barbados,Type V5,Plasma,ThetaBase Services,1.0,4,moderate,2.0,true,false,2170.0,48760
18714,Micronesia,Type V5,Plasma,ThetaBase Services,3.0,5,strict,3.0,true,false,15560.0,45111
46790,Barbados,Type G0,Plasma,ThetaBase Services,1.0,4,moderate,2.0,true,false,2170.0,48760
49040,Micronesia,Type V5,Plasma,ThetaBase Services,2.0,3,strict,2.0,true,false,6356.0,45111
16112,Nicaragua,Type F5,Plasma,ThetaBase Services,2.0,3,flexible,2.0,true,false,1572.0,42527
18523,Sao Tome and Principe,Type V5,Plasma,ThetaBase Services,4.0,8,strict,4.0,true,false,13961.0,45111
67167,Russian Federation,Type V5,Plasma,ThetaBase Services,4.0,5,strict,5.0,true,false,11088.0,45111
23531,Niue,Type V5,Quantum,ThetaBase Services,2.0,6,strict,3.0,false,false,2001.0,23168
29311,Barbados,Type V5,Plasma,ThetaBase Services,3.0,4,strict,2.0,true,false,10750.0,45111
45219,United Kingdom,Type V5,Plasma,ThetaBase Services,2.0,6,strict,3.0,true,false,2378.0,42305
70908,Barbados,Type V5,Plasma,ThetaBase Services,1.0,2,flexible,1.0,true,false,2014.0,11839
17279,Micronesia,Type V5,Plasma,ThetaBase Services,1.0,2,strict,1.0,true,false,7656.0,45111
54414,Niue,Type V5,Plasma,ThetaBase Services,1.0,4,flexible,1.0,true,false,1650.0,12184
15890,Russian Federation,Type V5,Plasma,ThetaBase Services,1.0,2,strict,2.0,true,false,6551.0,45111
43956,Malta,Type V5,Plasma,ThetaBase Services,4.0,7,strict,5.0,true,false,14702.0,45111
27696,Malta,Type V2,Quantum,ThetaBase Services,1.0,2,strict,1.0,true,false,1520.0,32792
8992,Micronesia,Type V5,Plasma,ThetaBase Services,2.0,2,strict,3.0,true,false,9918.0,45111
73922,Sao Tome and Principe,Type V5,Plasma,ThetaBase Services,0.0,2,strict,1.0,false,false,1520.0,10613
27422,Barbados,Type V5,Plasma,ThetaBase Services,4.0,6,strict,4.0,true,false,30640.0,45111
2521,Barbados,Type V5,Plasma,ThetaBase Services,1.0,1,strict,1.0,true,false,8995.0,45111
39322,Micronesia,Type V5,Plasma,ThetaBase Services,2.0,4,strict,3.0,true,false,10399.0,45111
35881,Micronesia,Type V5,Plasma,ThetaBase Services,1.0,2,strict,1.0,true,false,7981.0,45111
51876,Kiribati,Type F5,Quantum,ThetaBase Services,1.0,2,moderate,1.0,true,false,1637.0,40990
62621,Micronesia,Type V5,Plasma,ThetaBase Services,1.0,2,strict,1.0,true,false,7292.0,45111
28835,Nicaragua,Type V5,Plasma,ThetaBase Services,2.0,4,strict,3.0,true,false,11725.0,45111
12690,Nicaragua,Type V5,Plasma,ThetaBase Services,1.0,2,strict,2.0,true,false,6551.0,45111
25002,Nicaragua,Type V5,Plasma,ThetaBase Services,4.0,6,strict,5.0,true,false,14091.0,45111
51862,Micronesia,Type V5,Plasma,ThetaBase Services,2.0,4,strict,2.0,false,false,4367.0,44511
58922,Micronesia,Type V5,Plasma,ThetaBase Services,2.0,4,strict,2.0,true,false,9944.0,45111
55284,Costa Rica,Type V5,Quantum,ThetaBase Services,1.0,2,moderate,1.0,false,false,1195.0,48649
66826,Micronesia,Type V5,Plasma,ThetaBase Services,2.0,4,strict,3.0,true,false,13662.0,45111
45297,Nicaragua,Type F5,Plasma,ThetaBase Services,1.0,2,flexible,1.0,false,false,2105.0,244
13907,Micronesia,Type V5,Plasma,ThetaBase Services,3.0,5,strict,4.0,true,false,15911.0,45111
46701,Bouvet Island (Bouvetoya),Type G0,Plasma,ThetaBase Services,1.0,2,strict,1.0,false,false,2170.0,30420
65681,Micronesia,Type V5,Plasma,ThetaBase Services,1.0,2,strict,2.0,true,false,7357.0,45111
75897,Micronesia,Type V5,Plasma,ThetaBase Services,3.0,6,strict,3.0,true,false,14481.0,45111
32345,Malta,Type V5,Plasma,ThetaBase Services,6.0,10,strict,5.0,true,false,17731.0,45111
50509,Micronesia,Type V5,Plasma,ThetaBase Services,2.0,3,strict,2.0,true,false,8709.0,45111
30889,Faroe Islands,Type F5,Quantum,ThetaBase Services,1.0,4,flexible,2.0,false,false,1936.0,39021
64693,Micronesia,Type V5,Plasma,ThetaBase Services,2.0,4,strict,3.0,true,false,11257.0,45111
54927,Nicaragua,Type V5,Plasma,ThetaBase Services,3.0,6,strict,4.0,true,false,14715.0,45111
58628,Micronesia,Type V5,Plasma,ThetaBase Services,1.0,4,moderate,1.0,true,false,2755.0,17322
32079,Barbados,Type V5,Plasma,ThetaBase Services,2.0,4,strict,2.0,true,false,11309.0,45111
44811,Micronesia,Type V5,Plasma,ThetaBase Services,2.0,4,strict,2.0,true,false,11023.0,45111
23254,Micronesia,Type V5,Plasma,ThetaBase Services,2.0,4,strict,3.0,true,false,15443.0,45111
4777,Barbados,Type V5,Plasma,ThetaBase Services,2.0,3,strict,2.0,true,false,9801.0,45111
62534,United Kingdom,Type V5,Quantum,ThetaBase Services,1.0,2,flexible,1.0,true,false,1299.0,14032
64181,Micronesia,Type V5,Plasma,ThetaBase Services,0.0,4,moderate,1.0,true,false,2456.0,17322
44548,Russian Federation,Type V5,Plasma,ThetaBase Services,4.0,6,strict,7.0,true,false,12752.0,45111
19263,Malta,Type V2,Quantum,ThetaBase Services,1.0,1,strict,1.0,true,false,1455.0,32792
17109,Micronesia,Type V5,Plasma,ThetaBase Services,2.0,3,strict,3.0,true,false,9593.0,45111
73740,United Kingdom,Type V5,Plasma,ThetaBase Services,2.0,3,strict,2.0,true,false,7539.0,45111
69073,Micronesia,Type V5,Plasma,ThetaBase Services,1.0,2,strict,2.0,true,false,7942.0,45111
10420,Barbados,Type V5,Plasma,ThetaBase Services,1.0,3,strict,1.0,false,false,2300.0,6742
35756,United Kingdom,Type V5,Plasma,ThetaBase Services,1.0,2,flexible,1.0,true,false,1975.0,40909
41884,Brazil,Type V5,Quantum,ThetaBase Services,1.0,1,flexible,1.0,false,false,1117.0,5226
675,Micronesia,Type V5,Plasma,ThetaBase Services,0.0,4,moderate,1.0,true,false,2456.0,17322
7364,Russian Federation,Type V5,Quantum,ThetaBase Services,1.0,2,strict,1.0,true,false,2690.0,37461
58560,Micronesia,Type V5,Plasma,ThetaBase Services,0.0,4,moderate,1.0,true,false,2456.0,17322
45542,Niue,Type F5,Quantum,ThetaBase Services,1.0,2,flexible,1.0,true,false,1325.0,2358
21178,Barbados,Type V5,Plasma,ThetaBase Services,2.0,4,moderate,2.0,false,false,2040.0,2433
1845,Bouvet Island (Bouvetoya),Type F5,Quantum,ThetaBase Services,1.0,1,moderate,1.0,true,false,1117.0,26887
47985,Russian Federation,Type V5,Plasma,ThetaBase Services,2.0,4,strict,3.0,true,false,2950.0,37461
50027,United Kingdom,Type V5,Plasma,ThetaBase Services,1.0,4,moderate,2.0,false,false,1520.0,18546
14783,Micronesia,Type V5,Plasma,ThetaBase Services,2.0,4,strict,2.0,true,false,3561.0,29647
9673,Sao Tome and Principe,Type F5,Quantum,ThetaBase Services,1.0,2,flexible,1.0,true,false,1195.0,15293
47626,Micronesia,Type V5,Plasma,ThetaBase Services,0.0,4,moderate,1.0,true,false,2456.0,17322
49195,Nicaragua,Type V5,Plasma,ThetaBase Services,2.0,4,strict,2.0,false,false,5433.0,19019
55288,United Kingdom,Type V5,Quantum,ThetaBase Services,1.0,2,moderate,1.0,false,false,1780.0,3097
44557,Barbados,Type V5,Quantum,ThetaBase Services,1.0,2,flexible,1.0,false,false,1299.0,4061
27075,Rwanda,Type F5,Plasma,ThetaBase Services,3.0,4,strict,3.0,false,false,2430.0,10271
68012,Sao Tome and Principe,Type V5,Plasma,ThetaBase Services,1.0,3,flexible,2.0,true,false,2690.0,6153
64639,Barbados,Type V5,Plasma,ThetaBase Services,3.0,6,moderate,3.0,false,false,3470.0,20323
27508,Micronesia,Type V5,Quantum,ThetaBase Services,1.0,2,strict,1.0,false,false,2560.0,21033
26053,Bouvet Island (Bouvetoya),Type V5,Plasma,ThetaBase Services,0.0,3,strict,1.0,true,false,2157.0,40199
60285,Malta,Type V5,Quantum,ThetaBase Services,1.0,2,flexible,1.0,false,false,1845.0,35719
14265,Russian Federation,Type V5,Quantum,ThetaBase Services,1.0,2,moderate,1.0,false,false,1338.0,43564
45530,Niue,Type V5,Quantum,ThetaBase Services,1.0,2,moderate,1.0,false,false,1494.0,15359
37212,Malta,Type V5,Quantum,ThetaBase Services,1.0,1,flexible,1.0,false,false,1390.0,32071
29321,Barbados,Type V5,Quantum,ThetaBase Services,3.0,5,strict,3.0,true,false,1845.0,16695
59759,Barbados,Type V5,Plasma,ThetaBase Services,2.0,4,moderate,3.0,false,false,2560.0,28560
29352,Micronesia,Type V5,Plasma,ThetaBase Services,1.0,2,moderate,1.0,false,false,2560.0,10528
50462,Micronesia,Type V5,Plasma,ThetaBase Services,0.0,4,moderate,1.0,true,false,2456.0,17322
36646,Uzbekistan,Type F5,Plasma,ThetaBase Services,2.0,4,flexible,2.0,false,false,1780.0,45129
33717,Micronesia,Type V5,Plasma,ThetaBase Services,0.0,4,moderate,1.0,true,false,2456.0,17322
7008,Bouvet Island (Bouvetoya),Type V5,Plasma,ThetaBase Services,0.0,3,strict,1.0,true,false,2157.0,19400
4544,Bouvet Island (Bouvetoya),Type V5,Plasma,ThetaBase Services,0.0,3,strict,1.0,true,false,2157.0,28047
1800,Barbados,Type V5,Plasma,ThetaBase Services,1.0,3,strict,2.0,true,false,4757.0,24867
71356,Russian Federation,Type V5,Plasma,ThetaBase Services,0.0,4,strict,1.0,false,false,2157.0,39914
56869,United Kingdom,Type V5,Plasma,ThetaBase Services,1.0,4,moderate,1.0,true,false,2547.0,2367
68359,Barbados,Type V5,Plasma,ThetaBase Services,0.0,4,strict,1.0,false,false,2300.0,37441
56510,Russian Federation,Type V5,Quantum,ThetaBase Services,1.0,2,strict,1.0,false,false,1520.0,47301
20613,United Kingdom,Type Z6,Quantum,ThetaBase Services,1.0,2,flexible,1.0,false,false,1520.0,9388
11957,Costa Rica,Type F5,Quantum,ThetaBase Services,1.0,2,flexible,1.0,false,false,1325.0,33764
39218,Barbados,Type V5,Plasma,ThetaBase Services,1.0,6,strict,3.0,true,false,1845.0,17298
47788,Barbados,Type V5,Plasma,ThetaBase Services,0.0,4,strict,1.0,false,false,2300.0,37441
29528,Russian Federation,Type V5,Quantum,ThetaBase Services,1.0,2,strict,1.0,false,false,1325.0,47301
62496,Rwanda,Type V5,Quantum,ThetaBase Services,1.0,2,flexible,1.0,true,false,1455.0,4917
27597,Nicaragua,Type V5,Nuclear,ThetaBase Services,1.0,1,strict,1.0,true,false,1650.0,26814
58172,Estonia,Type V2,Plasma,ThetaBase Services,3.0,5,moderate,2.0,false,false,2430.0,1940
32631,Bouvet Island (Bouvetoya),Type F5,Plasma,ThetaBase Services,2.0,4,moderate,2.0,false,false,2950.0,35882
4243,Russian Federation,Type V5,Quantum,ThetaBase Services,1.0,2,strict,1.0,false,false,1325.0,47301
17557,Nicaragua,Type V5,Plasma,ThetaBase Services,1.0,2,strict,1.0,false,false,2040.0,24002
24729,Mexico,Type F5,Quantum,ThetaBase Services,0.0,4,flexible,1.0,true,false,1520.0,949
16084,Costa Rica,Type V5,Quantum,ThetaBase Services,1.0,1,flexible,1.0,true,false,1390.0,35479
60560,Micronesia,Type V5,Plasma,ThetaBase Services,0.0,4,moderate,1.0,true,false,2456.0,17322
63492,Bouvet Island (Bouvetoya),Type V5,Quantum,ThetaBase Services,1.0,1,flexible,1.0,false,false,1260.0,6922
52175,Malta,Type V5,Quantum,ThetaBase Services,1.0,5,flexible,4.0,true,false,1455.0,38873
73138,Niue,Type V5,Plasma,ThetaBase Services,2.0,4,moderate,2.0,false,false,1910.0,40882
68650,Russian Federation,Type V5,Plasma,ThetaBase Services,1.0,4,moderate,1.0,false,false,1715.0,41321
19322,Micronesia,Type G0,Plasma,ThetaBase Services,0.0,4,moderate,1.0,true,false,2456.0,21240
22575,Micronesia,Type G0,Plasma,ThetaBase Services,0.0,4,moderate,1.0,true,false,2456.0,21240
2350,Micronesia,Type G0,Plasma,ThetaBase Services,0.0,4,moderate,1.0,true,false,2456.0,21240
40869,Malta,Type V5,Plasma,ThetaBase Services,1.0,4,moderate,2.0,false,false,1598.0,53
59925,Barbados,Type V2,Plasma,ThetaBase Services,4.0,7,strict,4.0,false,false,5420.0,35144
71177,Russian Federation,Type V5,Quantum,ThetaBase Services,1.0,1,strict,1.0,true,false,1390.0,38571
19945,Estonia,Type F5,Plasma,ThetaBase Services,3.0,5,strict,3.0,false,false,1780.0,12343
17061,Micronesia,Type G0,Plasma,ThetaBase Services,0.0,4,moderate,1.0,true,false,2456.0,21240
60942,Micronesia,Type G0,Plasma,ThetaBase Services,0.0,4,moderate,1.0,true,false,2456.0,21240
75480,Nicaragua,Type V2,Plasma,ThetaBase Services,3.0,6,strict,3.0,false,false,4770.0,32989
54541,Rwanda,Type V5,Plasma,ThetaBase Services,1.0,4,strict,1.0,false,false,2300.0,3716
43510,Niue,Type F5,Quantum,ThetaBase Services,1.0,2,flexible,1.0,false,false,1221.0,41839
38331,Nicaragua,Type Z6,Plasma,ThetaBase Services,0.0,2,moderate,1.0,true,false,2170.0,36817
5536,Russian Federation,Type V5,Plasma,ThetaBase Services,2.0,4,moderate,2.0,false,false,4770.0,2433
41315,Micronesia,Type V5,Plasma,ThetaBase Services,0.0,4,moderate,1.0,true,false,2820.0,23475
67216,Russian Federation,Type V5,Plasma,ThetaBase Services,1.0,2,flexible,1.0,true,false,1715.0,13793
70577,Malta,Type F5,Quantum,ThetaBase Services,1.0,2,strict,1.0,false,false,2170.0,7899
